Priority_Score,Action,Difficulty_Tier,Company,Role,Location,Competitiveness_Score,Resume_Match_Score,Cold_Email_Score,Recency_Score,Competitiveness_Reason,Match_Reason,Cold_Email_Reason,Apply_Link,Alumni_Search,Recruiter_Search,Date_Posted
48,Apply Soon,3,Kaiser Permanente,Claims Data Bachelor Intern,"Oakland, CA",8,7,4,5,"Kaiser Permanente is a large and well-established healthcare organization with a strong presence in the Bay Area, making it a competitive internship opportunity.","The internship role in claims data analysis aligns with Parth's data science background and experience with medical imaging applications, suggesting a good fit.","Given the high volume of applications for Kaiser Permanente internships, cold emailing may not be an effective way to stand out, but it's worth a try.",https://kp.taleo.net/careersection/external/jobdetail.ftl?job=1403919&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
44,Low Priority,3,Graybar,Intern - Data and Reporting,"Chesterfield, MO",6,4,3,5,"Graybar is a large electrical distributor with a relatively established internship program, but it may still be competitive for top candidates.","The resume lacks direct experience in data and reporting, and while it has some relevant technical skills, it may not be the best fit for this role.","Given the lack of direct connection to the company or the role, cold emailing may not be the most effective way to get noticed.",https://graybar.wd1.myworkdayjobs.com/Careers/job/Corporate-Chesterfield-MO/Summer-2026-Intern---Data-and-Reporting_R260112?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Graybar%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Graybar%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
48,Apply Soon,3,Triumph,Associate Data Analyst Intern,"Dallas, TX",6,5,4,5,"Triumph is a well-established company with a strong presence in the industry, but it may not be as well-known as other top tech companies, making it a moderately competitive opportunity.","The resume shows a good balance of technical skills, including data science and programming languages, but the experience is mostly in software engineering and not directly in data analysis, making it a fair fit.","Given the moderately competitive nature of the company and the fair fit of the resume, cold emailing may not be the most effective way to get noticed, but it could still be worth a try.",https://tbkbank.wd1.myworkdayjobs.com/tfin/job/Dallas-TX/Associate-Data-Analyst-Intern---Summer-2026_REQ-4716?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Triumph%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Triumph%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
45,Apply Soon,3,🔥 TikTok,Data Scientist Intern - Tiktok UG-Mid Platform - 2026 Summer,"San Jose, CA",8,6,4,5,"TikTok is a highly competitive company with a strong brand and a large talent pool, making it difficult to stand out.","The student has some relevant experience in data science and machine learning, but lacks direct experience in the field of social media or video content.",Cold emailing may not be effective due to the high volume of applications and the company's use of applicant tracking systems.,https://lifeattiktok.com/search/7592001144580262197?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
45,Apply Soon,3,Farmers Insurance,Data Scientist Summer Internship: Woodland Hills - CA/ Hartford - CT/ Caledonia,"Middleville, MI | Canoga Park, LA | Hartford, CT",8,6,4,5,"Farmers Insurance is a large insurance company with a strong presence in the US, but it's not as well-known for data science as some other companies.","The resume has experience in software engineering, but there is no direct experience in data science. However, the student has worked on projects that involve machine learning and data analysis.","Given the student's lack of direct experience in data science, a cold email may not be the most effective way to get their attention, but it's worth a try.","https://jobs.farmersinsurance.com/job/Woodland-Hills-Data-Scientist-Summer-Internship-Woodland-Hills,-CA-Hartford,-CT-Caledonia,-MI-CA-91367/1350481457/?ats=successfactors&utm_source=Simplify&ref=Simplify",https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Farmers%20Insurance%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Farmers%20Insurance%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
54,Apply Soon,3,Legrand NA,AI Intern,"Farmington, CT",6,7,4,5,"Legrand NA has a strong presence in the electrical and lighting industry, but its AI focus may not be as prominent as other companies, making it moderately competitive.","The student's experience in software engineering and AI-related projects, such as the Algorithmic Stock Trading System and RL Clue Agent, aligns well with the AI Intern role at Legrand NA.","Given the student's current internship at GE Appliances, a cold email may not be effective in getting noticed by Legrand NA, as they may not be actively seeking new interns at this time.",https://jobs-legrand.icims.com/jobs/9746/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Legrand%20NA%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Legrand%20NA%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
48,Apply Soon,3,🔥 TikTok,Machine Learning Engineer Intern - Commerce Ads - 2026 Summer,"San Jose, CA",8,7,4,5,"TikTok is a highly competitive company with a strong focus on AI and ML, requiring a high level of technical expertise and experience.","The student's experience in ML/AI, particularly with PyTorch and Scikit-learn, aligns well with the role's requirements, but lacks direct experience in commerce ads or a similar field.","Given the high level of competition for internships at TikTok, a cold email may not be enough to stand out, but could be used to express interest and inquire about potential opportunities.",https://lifeattiktok.com/search/7595346361319491893?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
52,Apply Soon,3,Hearst,Rebele Data Science Intern,NYC,8,7,6,5,"Hearst is a large media conglomerate with a strong presence in NYC, requiring a strong portfolio and relevant experience.","The student's experience in software engineering and data science, along with their projects in ML and AI, align well with the role's requirements.","Given the high competitiveness of Hearst, a cold email may be necessary to stand out, but it's not a guarantee of success.",https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2025824?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
48,Apply Soon,3,Paccar,Data Engineering Intern Summer 2026,"Columbus, MS",6,5,4,5,"Paccar has a strong presence in the automotive industry, but its data engineering role may not be as competitive as other tech giants.","The student's experience in software engineering and data science is relevant, but the resume lacks direct experience in data engineering or automotive industry.","Given the student's current internship at GE Appliances, cold emailing may not be the most effective way to stand out, but it could be worth a try if the student has a strong connection to Paccar.",https://jobs.paccar.com/job/Columbus-Data-Engineering-Intern-Summer-2026-MS-39701/1283547501/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
48,Apply Soon,3,🔥 TikTok,Machine Learning Engineer Intern - Monetization Technology - Ads Core Global,"San Jose, CA",8,7,4,5,"TikTok is a highly competitive company with a strong presence in the tech industry, requiring exceptional skills and experience for its ML Engineer Intern positions.","The student's experience in software engineering, ML/AI, and tech skills such as PyTorch and TensorFlow align well with the requirements of the Machine Learning Engineer Intern role, but may lack direct experience in ad technology.","Given the high level of competition and the specific requirements of the role, cold emailing may not be the most effective way to get noticed by the hiring team.",https://lifeattiktok.com/search/7595340771562621189?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
38,Low Priority,3,Uline,Financial Data Analyst Internship - Summer 2026,"Pleasant Prairie, WI",8,4,3,5,"Uline is a large company with a strong presence in the industry, but the role is not highly technical, making it more accessible to a wider range of candidates.","The resume lacks direct experience in finance or data analysis, but the student has some relevant technical skills, such as Python and SQL.","Given the high volume of applications for this role, a cold email may not be effective in standing out, especially without a strong connection to the company or industry.",https://uline.wd1.myworkdayjobs.com/en-US/Uline_Careers/job/Pleasant-Prairie-WI/Financial-Data-Analyst-Internship---Summer-2026_R260525?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Uline%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Uline%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
45,Apply Soon,3,Bloom Energy,Failure Analysis Data Intern,"San Jose, CA",8,6,4,5,"Bloom Energy is a well-established company with a strong presence in the renewable energy sector, requiring a high level of expertise and experience in failure analysis data.","The student's experience in software engineering and data science, particularly in medical imaging and algorithmic stock trading, demonstrates some transferable skills, but may not be directly applicable to failure analysis data.","Given the student's current internship at GE Appliances, it may be more effective to leverage connections within their current network rather than attempting to cold email Bloom Energy.",https://bloomenergy.wd1.myworkdayjobs.com/bloomenergycareers/job/San-Jose-California/Failure-Analysis-Data-Intern_JR-21216?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bloom%20Energy%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bloom%20Energy%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
45,Apply Soon,3,Cinemark Theatres,Data Science Intern,"Plano, TX",8,6,4,5,"Cinemark has a strong presence in the US and is a well-established company, making it moderately competitive.","The student has experience with data science and software engineering, but lacks direct experience with the film industry or data science in a related field.","Given the student's lack of direct experience, a cold email may not be effective in getting their foot in the door.",https://cinemark.wd1.myworkdayjobs.com/cinemark/job/CORP---Cinemark-Service-Center-Plano-TX/Data-Science-Intern_R34561?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cinemark%20Theatres%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cinemark%20Theatres%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,
